T1_1.jpg,0.543203125
T1_2.jpg,0.52584228515625
T1_3.jpg,0.58011962890625
T2_1_1.jpg,0.6295106070153329
T2_1_2.jpg,0.6878832533155869
T2_1_3.jpg,0.5544847461303667
T2_3_1.jpg,0.7634420134420135
T2_3_2.jpg,0.8162953647143371
T2_3_3.jpg,0.7696100403406544
T2_6_1.jpg,0.6289349878437688
T2_6_2.jpg,0.8008487154576857
T2_6_3.jpg,0.7240840254030289
T2_9_1.jpg,0.6748141473304798
T2_9_2.jpg,0.743726077293493
T2_9_3.jpg,0.6836653386454183
T3_1_1.jpg,0.6537811041006268
T3_1_2.jpg,0.5707006486805248
T3_1_3.jpg,0.6250458577008567
T3_3_1.jpg,0.6275975768729392
T3_3_2.jpg,0.8001192558435364
T3_3_3.jpg,0.6989695685670262
T3_6_1.jpg,0.5083663003663004
T3_6_2.jpg,0.7571446676382992
T3_6_3.jpg,0.625940635451505
T3_9_1.jpg,0.5786905542203773
T3_9_2.jpg,0.6348988618855922
T3_9_3.jpg,0.5739400742595631
T4_1_1.jpg,0.4787375321409398
T4_1_2.jpg,0.4276570586420811
T4_1_3.jpg,0.48030563925957814
T4_3_1.jpg,0.6026703379484115
T4_3_2.jpg,0.5297092013888889
T4_3_3.jpg,0.48959436365733217
T4_6_1.jpg,0.6430303030303031
T4_6_2.jpg,0.6299620243354259
T4_6_3.jpg,0.5720308894017397
T4_9_1.jpg,0.6149251805985552
T4_9_2.jpg,0.5793559986923831
T4_9_3.jpg,0.575300966781697
